firm_crd,firm_name,entity_id,schedule,name,jurisdiction,title_or_status,date,ownership_code,control_person,is_entity,relationship_type
107517,SYM FINANCIAL ADVISORS,1620,A,"COLEMAN, RODNEY, SCOTT",I,PRESIDENT,05/2010,B,Y,False,
107517,SYM FINANCIAL ADVISORS,1620,A,"ALLEN, CRYSTAL, LYNN",I,CHIEF COMPLIANCE OFFICER,01/2009,NA,N,False,
107517,SYM FINANCIAL ADVISORS,1620,A,"WHICKER, ROBERT, SETH",I,SENIOR FINANCIAL ADVISOR,08/2010,B,Y,False,
107517,SYM FINANCIAL ADVISORS,1620,A,"POPENFOOSE, ANDREW, LEE",I,CHIEF INVESTMENT OFFICER,10/2016,A,Y,False,
107517,SYM FINANCIAL ADVISORS,1620,A,"BLACK, KRISTIN, MARIE",I,CHIEF FINANCIAL OFFICER,01/2019,NA,N,False,
107545,THIRD AVENUE MANAGEMENT LLC,135,A,EL-TRAIN ACQUISITION LLC,DE,,THIRD AVENUE HOLDINGS DELAWARE LLC,,EQUITYHOLDER AND MANAGING MEMBER OF THIRD AVENUE HOLDINGS DELAWARE LLC,True,
107545,THIRD AVENUE MANAGEMENT LLC,135,A,AMG NEW YORK HOLDINGS CORP.,DE,,EL-TRAIN ACQUISITION LLC,,EQUITYHOLDER OF EL-TRAIN ACQUISITION LLC,True,
107545,THIRD AVENUE MANAGEMENT LLC,135,A,"AFFILIATED MANAGERS GROUP, INC.",DE,,AMG NEW YORK HOLDINGS CORP.,,EQUITYHOLDER OF AMG NEW YORK HOLDINGS CORP.,True,
107568,NAVELLIER & ASSOCIATES INC,5631,A,"NAVELLIER, LOUIS, GENE",I,"CHIEF COMPLIANCE OFFICER, CHIEF EXECUTIVE OFFICER, CHIEF INVESTMENT OFFICER",09/1988,E,Y,False,wholly_owned
107638,LODESTAR PRIVATE ASSET MANAGEMENT LLC,6344,A,"GRAY, KEVIN, LEVERNE",I,"PRINCIPAL, CHIEF COMPLIANCE OFFICER",01/2019,NA,Y,False,
107638,LODESTAR PRIVATE ASSET MANAGEMENT LLC,6344,A,GRAY FINANCIAL GROUP,DE,OWNER,01/2015,C,Y,True,parent_brand
107638,LODESTAR PRIVATE ASSET MANAGEMENT LLC,6344,A,JURADO FINANCIAL,DE,OWNER,01/2018,C,Y,True,parent_brand
107638,LODESTAR PRIVATE ASSET MANAGEMENT LLC,6344,A,"J W HARRISON FINANCIAL, INC.",DE,OWNER,06/2020,C,Y,True,parent_brand
107638,LODESTAR PRIVATE ASSET MANAGEMENT LLC,6344,A,"HARRISON, JOSEPH, WEBSTER",I,PRINCIPAL,06/2020,NA,Y,False,
107638,LODESTAR PRIVATE ASSET MANAGEMENT LLC,6344,A,"JURADO, ANTHONY, JOHN",I,PRINCIPAL,01/2018,NA,Y,False,
107638,LODESTAR PRIVATE ASSET MANAGEMENT LLC,6344,A,"GRAY, KEVIN, LEVERNE",I,GRAY FINANCIAL GROUP,OWNER,E,Y,False,wholly_owned
107638,LODESTAR PRIVATE ASSET MANAGEMENT LLC,6344,A,"JURADO, ANTHONY, JOHN",I,JURADO FINANCIAL,OWNER,E,Y,False,wholly_owned
107638,LODESTAR PRIVATE ASSET MANAGEMENT LLC,6344,A,"HARRISON, JOSEPH, WEBSTER",I,"J W HARRISON FINANCIAL, INC.",OWNER,E,Y,False,wholly_owned
107646,SOWA FINANCIAL GROUP,6230,A,"SOWA ALLARD, DONNA, GRACE",I,"PRESIDENT, PARTNER",04/2024,D,Y,False,wholly_owned
107646,SOWA FINANCIAL GROUP,6230,A,"SOWA, DANIEL, JOSEPH",I,"VP, PARTNER, CCO",04/2024,C,Y,False,parent_brand
107727,KELMAN LAZAROV INC,6376,A,"KELMAN, MARTIN, SAMUEL",I,CHAIRMAN,04/1981,B,Y,False,
107727,KELMAN LAZAROV INC,6376,A,"LAZAROV, RONALD, JAY",I,FOUNDING PARTNER,08/1979,B,Y,False,
107727,KELMAN LAZAROV INC,6376,A,"MUNEKATA, MICHAEL",I,CHIEF COMPLIANCE OFFICER,05/2019,A,Y,False,
107727,KELMAN LAZAROV INC,6376,A,"SCHMITT, KEITH, FRANCIS",I,PRESIDENT/DIRECTOR OF FINANCIAL PLANNING,01/2026,C,Y,False,parent_brand
107727,KELMAN LAZAROV INC,6376,A,"BUZAN, ANDREW, D",I,TREASURER/CHIEF INVESTMENT OFFICER,01/2026,B,Y,False,
107727,KELMAN LAZAROV INC,6376,A,"O'Hearn, Patrick, Joseph",I,SECRETARY/SENIOR FINANCIAL ADVISOR,01/2026,B,Y,False,
107727,KELMAN LAZAROV INC,6376,A,"SAMUELS, JACOB, CULLEN",I,SENIOR PORTFOLIO MANAGER,05/2019,A,Y,False,
107727,KELMAN LAZAROV INC,6376,A,"LOWERY, APRIL, RICE",I,SENIOR FINANCIAL ADVISOR,01/2025,NA,N,False,
107764,TRAPHAGEN FINANCIAL GROUP,7848,A,"TRAPHAGEN, V., PETER",I,"GENERAL MEMBER, CHIEF COMPLIANCE OFFICER",09/1997,E,Y,False,wholly_owned
107764,TRAPHAGEN FINANCIAL GROUP,7848,A,"TRAPHAGEN, ROBERT, J.",I,MEMBER,09/1998,A,N,False,
107764,TRAPHAGEN FINANCIAL GROUP,7848,A,"LAWRENCE, JAMES, A.",I,MEMBER,09/1998,NA,N,False,
106933,SAROFIM INTERNATIONAL MANAGEMENT CO,2994,A,"WHITE, RAYE, GILLIS",I,"DIRECTOR, EXECUTIVE VICE PRESIDENT, SECRETARY AND TREASURER",11/1993,A,Y,False,
106933,SAROFIM INTERNATIONAL MANAGEMENT CO,2994,A,SAROFIM FAYEZ & CO,DE,SHAREHOLDER,11/1993,E,Y,True,wholly_owned
106933,SAROFIM INTERNATIONAL MANAGEMENT CO,2994,A,"SAROFIM, CHRISTOPHER, BINYON",I,"DIRECTOR, CHAIRMAN AND PRESIDENT",05/2022,NA,Y,False,
106933,SAROFIM INTERNATIONAL MANAGEMENT CO,2994,A,"LEE, JR., WILLIAM, GENTRY",I,"DIRECTOR, CHIEF EXECUTIVE OFFICER AND CHIEF INVESTMENT OFFICER",09/2010,NA,N,False,
106933,SAROFIM INTERNATIONAL MANAGEMENT CO,2994,A,"CHRISTENSEN, ALAN, ROBERT",I,HEAD OF INVESTMENT RISK,05/2022,NA,N,False,
106933,SAROFIM INTERNATIONAL MANAGEMENT CO,2994,A,"Gibbons, Michele, Lew",I,GENERAL COUNSEL,09/2021,NA,N,False,
106933,SAROFIM INTERNATIONAL MANAGEMENT CO,2994,A,"COLUCCI, JOHN",I,CHIEF OPERATING OFFICER,09/2022,NA,N,False,
106933,SAROFIM INTERNATIONAL MANAGEMENT CO,2994,A,"ROBISON, ALEXANDER, CHASE",I,CHIEF FINANCIAL OFFICER,03/2024,NA,N,False,
106933,SAROFIM INTERNATIONAL MANAGEMENT CO,2994,A,"HANNA, WILLIAM, DAVID",I,VICE PRESIDENT AND CHIEF COMPLIANCE OFFICER,03/2026,NA,N,False,
106933,SAROFIM INTERNATIONAL MANAGEMENT CO,2994,A,THE SAROFIM GROUP LLC,DE,SAROFIM FAYEZ & CO,SHAREHOLDER,E,Y,True,wholly_owned
106933,SAROFIM INTERNATIONAL MANAGEMENT CO,2994,A,SAROFIM SGI VOTING TRUST,DE,THE SAROFIM GROUP LLC,E,E,Y,True,wholly_owned
106945,THE BURNEY COMPANY,192,A,"PRATT, LOWELL, DORRANCE",I,"PRESIDENT, CHAIRMAN, SHAREHOLDER",01/1999,D,Y,False,wholly_owned
106945,THE BURNEY COMPANY,192,A,"STEWART, WILLIAM, ABBOTT",I,CHIEF OPERATING OFFICER /SHAREHOLDER,01/2006,A,Y,False,
106945,THE BURNEY COMPANY,192,A,"BAUCHSPIES, RICHARD, ELMER",I,"DIRECTOR, SHAREHOLDER",01/2006,A,Y,False,
106945,THE BURNEY COMPANY,192,A,"HUNT, THOMAS, DURRELL",I,"DIRECTOR, SHAREHOLDER",07/2017,A,Y,False,
106945,THE BURNEY COMPANY,192,A,"DALEY, JOHN, MICHAEL",I,DIRECTOR,07/2009,NA,Y,False,
106945,THE BURNEY COMPANY,192,A,"WOOLSTON, PETER, CHRISTOPHER",I,DIRECTOR,07/2009,NA,Y,False,
106945,THE BURNEY COMPANY,192,A,"WALSH, MARTIN",I,"DIRECTOR, SHAREHOLDER",05/2015,A,Y,False,
106945,THE BURNEY COMPANY,192,A,"SHEN, XIN",I,"DIRECTOR, SHAREHOLDER",03/2016,A,Y,False,
106945,THE BURNEY COMPANY,192,A,"CAMPBELL, SHERRIE, PARKS",I,DIRECTOR,06/2019,NA,Y,False,
106945,THE BURNEY COMPANY,192,A,"PRATT, ANDREW, JOSEPH",I,DIRECTOR,01/2024,NA,Y,False,
106945,THE BURNEY COMPANY,192,A,"DRERUP, JOHN, WILLIAM",I,DIRECTOR,01/2024,NA,Y,False,
106945,THE BURNEY COMPANY,192,A,"NEWMAN, MICHAEL, JOSEPH",I,CHIEF COMPLIANCE OFFICER/GENERAL COUNSEL/DIRECTOR,04/2024,NA,N,False,
106945,THE BURNEY COMPANY,192,A,THE BURNEY COMPANY,DE,COMPANY,05/2024,A,Y,True,
106945,THE BURNEY COMPANY,192,A,"FERBERT, WAYNE, PATRICK",I,SENIOR MANAGING DIRECTOR,02/2024,NA,N,False,
106981,"ARGUS INVESTORS' COUNSEL, INC.",7556,A,"THE ARGUS RESEARCH GROUP, INC.",DE,PARENT COMPANY,11/1983,E,Y,True,wholly_owned
106981,"ARGUS INVESTORS' COUNSEL, INC.",7556,A,"HEAL, KEVIN, MICHAEL",I,MANAGING DIRECTOR AND CCO,01/2025,NA,N,False,
107022,JACOBS LEVY EQUITY MANAGEMENT,3549,A,"JACOBS, BRUCE, IRA",I,PRESIDENT AND DIRECTOR,09/1986,D,Y,False,wholly_owned
107022,JACOBS LEVY EQUITY MANAGEMENT,3549,A,"LEVY, KENNETH, NEIL",I,VICE PRESIDENT AND DIRECTOR,09/1986,D,Y,False,wholly_owned
107022,JACOBS LEVY EQUITY MANAGEMENT,3549,A,"DALTON, LEO, ALOYSIUS",I,CHIEF FINANCIAL OFFICER,01/2010,NA,Y,False,
107022,JACOBS LEVY EQUITY MANAGEMENT,3549,A,"HOBERMAN, JASON, MATTHEW",I,GENERAL COUNSEL AND CHIEF COMPLIANCE OFFICER,01/2017,NA,Y,False,
107022,JACOBS LEVY EQUITY MANAGEMENT,3549,A,"DEVITO, LAURA, MARIE",I,CHIEF OPERATING OFFICER,08/2017,NA,Y,False,
107049,"TRAN CAPITAL MANAGEMENT, L.P.",9845,A,"TRAN, QUOC, KINH",I,,"CHAIRMAN AND CHIEF INVESTMENT OFFICER, MANAGING PARTNER",,,False,
107049,"TRAN CAPITAL MANAGEMENT, L.P.",9845,A,"WINTERHALTER, ERIC, ARTHUR",I,,"PRESIDENT AND CHIEF COMPLIANCE OFFICER, MANAGING PARTNER",,,False,
107049,"TRAN CAPITAL MANAGEMENT, L.P.",9845,A,"TRAN CAPITAL GENERAL PARTNER, LLC",DE,,GENERAL PARTNER,,,True,
107049,"TRAN CAPITAL MANAGEMENT, L.P.",9845,A,"TRAN CAPITAL MANAGEMENT, LLC",DE,,LIMITED PARTNER,,,True,
107049,"TRAN CAPITAL MANAGEMENT, L.P.",9845,A,"TRAN CAPITAL MGL, LLC",DE,,LIMITED PARTNER,,,True,
107049,"TRAN CAPITAL MANAGEMENT, L.P.",9845,A,"IM, MICHAEL",I,,PARTNER AND DIRECTOR OF RESEARCH,,,False,
107069,ROUND HILL ASSET MANAGEMENT INC,5091,A,"LUSHBOUGH, CHANNING, TURNER",I,"PRESIDENT, TREASURER, AND CHIEF COMPLIANCE OFFICER",03/1986,E,Y,False,wholly_owned
107145,DUPONT CAPITAL MANAGEMENT,7642,A,"SILL, VALERIE, JEAN",I,"PRESIDENT AND CEO, CHIEF INVESTMENT OFFICER, DIRECTOR",04/2004,NA,Y,False,
107145,DUPONT CAPITAL MANAGEMENT,7642,A,"KOWAL, KRZYSZTOF, ANDRZEJ",I,"MANAGING DIRECTOR AND CIO, FIXED INCOME",06/2004,NA,Y,False,
107145,DUPONT CAPITAL MANAGEMENT,7642,A,"SACHS, ROBIN, PRINCE",I,CHIEF OPERATING OFFICER,03/2005,NA,Y,False,
107145,DUPONT CAPITAL MANAGEMENT,7642,A,"DEVLAMINCK, LODE, JAN CLARA",I,"MANAGING DIRECTOR, GLOBAL EQUITIES",01/2015,NA,Y,False,
107145,DUPONT CAPITAL MANAGEMENT,7642,A,"Mistras, Antonios",I,"MANAGING DIRECTOR, ALTERNATIVE INVESTMENTS",04/2018,NA,Y,False,
107145,DUPONT CAPITAL MANAGEMENT,7642,A,"Flores, William",I,CHIEF COMPLIANCE OFFICER,05/2019,NA,Y,False,
107145,DUPONT CAPITAL MANAGEMENT,7642,A,"Conslato, Laurie, Ann",I,DIRECTOR,05/2019,NA,Y,False,
107145,DUPONT CAPITAL MANAGEMENT,7642,A,"Tuinstra, Robert, J.",I,ASSISTANT TREASURER,01/2021,NA,Y,False,
107145,DUPONT CAPITAL MANAGEMENT,7642,A,"PIONEER HI-BRED INTERNATIONAL, INC.",DE,STOCKHOLDER,05/2021,E,Y,True,wholly_owned
107145,DUPONT CAPITAL MANAGEMENT,7642,A,"Eddis, Dana",I,SECRETARY,09/2021,NA,Y,False,
107145,DUPONT CAPITAL MANAGEMENT,7642,A,"Eppehimer, Eric, John",I,VP & TREASURER AND CHIEF ADMINISTRATIVE OFFICER,08/2025,NA,Y,False,
107145,DUPONT CAPITAL MANAGEMENT,7642,A,"CORTEVA, INC.",DE,EIDP INC.,STOCKHOLDER,E,Y,True,wholly_owned
107145,DUPONT CAPITAL MANAGEMENT,7642,A,EIDP INC.,DE,"PIONEER HI-BRED INTERNATIONAL, INC.",STOCKHOLDER,E,Y,True,wholly_owned
107160,PAYDEN & RYGEL,5726,A,"PAYDEN, JOAN, ANN",I,"PRESIDENT AND CEO, DIRECTOR & SHAREHOLDER",08/1983,D,Y,False,wholly_owned
107160,PAYDEN & RYGEL,5726,A,"MATTHEWS, BRIAN, WEBB",I,"MANAGING DIRECTOR, CFO, DIRECTOR AND SHAREHOLDER",03/1994,A,Y,False,
107160,PAYDEN & RYGEL,5726,A,"PISHVA, REZA, NMN",I,"MANAGING DIRECTOR, CHIEF COMPLIANCE OFFICER",07/2023,NA,Y,False,
107160,PAYDEN & RYGEL,5726,A,"HERSH, BRADLEY, FORREST",I,"MANAGING DIRECTOR, DIRECTOR AND TREASURER",07/2023,NA,Y,False,
107160,PAYDEN & RYGEL,5726,A,"MORRISON, GREGORY, TYLER",I,MANAGING DIRECTOR AND DIRECTOR,03/2025,NA,Y,False,
107160,PAYDEN & RYGEL,5726,A,"LAKE, LAURA, ELIZABETH",I,MANAGING DIRECTOR AND DIRECTOR,03/2025,NA,Y,False,
107196,PETRA FINANCIAL ADVISORS INC,2225,A,"FORBES, JONATHAN, STEPHEN",I,PRESIDENT/CHAIRMAN,07/2019,D,Y,False,wholly_owned
107196,PETRA FINANCIAL ADVISORS INC,2225,A,"Karstens, Crystal, Faith",I,CHIEF COMPLIANCE OFFICER,03/2023,NA,Y,False,
107196,PETRA FINANCIAL ADVISORS INC,2225,A,"Ross, Justin, Nicholas",I,PARTNER,10/2024,C,Y,False,parent_brand
107227,WHELAN FINANCIAL,6969,A,"WHITE, PORTIA, LISSI",I,CHIEF EXECUTIVE OFFICER AND PARTNER,03/2013,C,Y,False,parent_brand
107227,WHELAN FINANCIAL,6969,A,"WHELAN, TAYLOR, JOHN",I,CHIEF FINANCIAL OFFICER & PARTNER,12/2014,NA,Y,False,
107227,WHELAN FINANCIAL,6969,A,"RYAN, MICHAEL, JAMES",I,CHIEF COMPLIANCE OFFICER,03/2023,NA,N,False,
107227,WHELAN FINANCIAL,6969,A,TAYLOR JOHN WHELAN & BRITTANY MARGARET WHELAN LIVING TRUST DTD 6/5/2025,DE,SHAREHOLDER,01/2026,B,N,True,
107227,WHELAN FINANCIAL,6969,A,DIEU FAMILY TRUST DTD 03/08/2025,DE,SHAREHOLDER,01/2026,B,N,True,
107227,WHELAN FINANCIAL,6969,A,STEPHEN C. DETWEILER AND DANIELLE E. WOODS DETWEILER REVOCABLE TRUST DTD 12/20/2022,DE,SHAREHOLDER,01/2026,B,N,True,
107227,WHELAN FINANCIAL,6969,A,"DETWEILER, STEPHEN, CHRISTOPHER",I,CHIEF TRADING OFFICER & PARTNER,01/2026,NA,Y,False,
107227,WHELAN FINANCIAL,6969,A,"DIEU, KASANDRA ANN SILVA",I,CHIEF OF OPERATIONS & PARTNER,01/2026,NA,Y,False,
107227,WHELAN FINANCIAL,6969,A,"WHELAN, TAYLOR, JOHN",I,TAYLOR JOHN WHELAN & BRITTANY MARGARET WHELAN LIVING TRUST DTD 6/5/2025,INDIRECT OWNER,,Y,False,
107227,WHELAN FINANCIAL,6969,A,"DETWEILER, STEPHEN, CHRISTOPHER",I,STEPHEN C. DETWEILER AND DANIELLE E. WOODS DETWEILER REVOCABLE TRUST DTD 12/20/2022,INDIRECT OWNER,,Y,False,
107227,WHELAN FINANCIAL,6969,A,"DIEU, KASANDRA ANN SILVA",I,DIEU FAMILY TRUST DTD 03/08/2025,INDIRECT OWNER,,Y,False,
107287,CHANDLER ASSET MANAGEMENT INC,307,A,"CASSELL, MARTIN, DAYLE",I,CFO AND CORPORATE ADVISOR,01/2023,NA,Y,False,
107287,CHANDLER ASSET MANAGEMENT INC,307,A,"DRAGOO, NICOLE, MARIE",I,CHIEF EXECUTIVE OFFICER,01/2023,NA,Y,False,
107287,CHANDLER ASSET MANAGEMENT INC,307,A,"SCHMITT, JAYSON",I,CO-CHIEF INVESTMENT OFFICER,01/2022,NA,Y,False,
107287,CHANDLER ASSET MANAGEMENT INC,307,A,"DENNEHY, WILLIAM",I,CO-CHIEF INVESTMENT OFFICER,01/2022,NA,N,False,
107287,CHANDLER ASSET MANAGEMENT INC,307,A,"PRICKETT, SCOTT, DAVID",I,CO-CHIEF INVESTMENT OFFICER,01/2022,NA,N,False,
107287,CHANDLER ASSET MANAGEMENT INC,307,A,"TAUBER, RYAN, EDWARD",I,CHIEF OPERATING OFFICER,07/2020,NA,N,False,
107287,CHANDLER ASSET MANAGEMENT INC,307,A,"Rasmussen, Michael, Thomas",I,CHIEF COMPLIANCE OFFICER,04/2023,NA,Y,False,
107287,CHANDLER ASSET MANAGEMENT INC,307,A,"CHANDLER INVESTOR SERVICES, INC.",DE,SHAREHOLDER,01/2024,E,Y,True,wholly_owned
107287,CHANDLER ASSET MANAGEMENT INC,307,A,PRUDENT FIDUCIARY SERVICES,DE,"CHANDLER ASSET MANAGEMENT, INC. EMPLOYEE STOCK OWNERSHIP PLAN & TRUST",TRUSTEE,,N,True,
107287,CHANDLER ASSET MANAGEMENT INC,307,A,"CHANDLER ASSET MANAGEMENT, INC. EMPLOYEE STOCK OWNERSHIP PLAN & TRUST",DE,"CHANDLER INVESTOR SERVICES, INC.",SHAREHOLDER,D,Y,True,wholly_owned
107287,CHANDLER ASSET MANAGEMENT INC,307,A,"CASSELL, MARTIN, DAYLE",I,"CHANDLER INVESTOR SERVICES, INC.",SHAREHOLDER/CFO,C,Y,False,parent_brand
107313,"NISA INVESTMENT ADVISORS, LLC",7001,A,"LESTER, KENNETH, LLOYD",I,"MANAGING DIRECTOR, PORTFOLIO MANAGEMENT",10/2012,NA,Y,False,
107313,"NISA INVESTMENT ADVISORS, LLC",7001,A,"SANEVICH, BELLA, L.F.",I,"MANAGING DIRECTOR, CORPORATE GOVERNANCE AND LEGAL",04/2019,NA,Y,False,
107313,"NISA INVESTMENT ADVISORS, LLC",7001,A,"POPE, ANTHONY, RANDAL",I,"MANAGING DIRECTOR, PORTFOLIO MANAGEMENT",10/2012,NA,Y,False,
107313,"NISA INVESTMENT ADVISORS, LLC",7001,A,"EICHHORN, DAVID, GORDON",I,CHIEF EXECUTIVE OFFICER & HEAD OF INVESTMENT STRATEGIES,01/2021,NA,Y,False,
107313,"NISA INVESTMENT ADVISORS, LLC",7001,A,"HANSON, CHERYL, LEIGH",I,"MANAGING DIRECTOR, CLIENT SERVICES",04/2019,NA,Y,False,
107313,"NISA INVESTMENT ADVISORS, LLC",7001,A,"NISA, LLC",DE,PARENT COMPANY,04/2016,E,Y,True,wholly_owned
107313,"NISA INVESTMENT ADVISORS, LLC",7001,A,"RATKOWSKI, RICHARD, ROBERT",I,"DIRECTOR, INVESTMENT STRATEGIES",09/2016,NA,Y,False,
107313,"NISA INVESTMENT ADVISORS, LLC",7001,A,"DOLSON, RICHARD, MICHAEL",I,CHIEF COMPLIANCE OFFICER,01/2019,NA,N,False,
107313,"NISA INVESTMENT ADVISORS, LLC",7001,A,"BYRON, MATTHEW, G",I,CHIEF OPERATING OFFICER,05/2022,NA,Y,False,
107313,"NISA INVESTMENT ADVISORS, LLC",7001,A,"FOLKINS, MARK, ALEXANDER",I,CHIEF ADMINISTRATIVE OFFICER,01/2020,NA,Y,False,
107313,"NISA INVESTMENT ADVISORS, LLC",7001,A,"EICHHORN, DAVID, GORDON",I,"NISA, LLC",CONTROLLING MANAGER,,Y,False,
107313,"NISA INVESTMENT ADVISORS, LLC",7001,A,"LESTER, KENNETH, LLOYD",I,"NISA, LLC",CONTROLLING MANAGER,,Y,False,
107313,"NISA INVESTMENT ADVISORS, LLC",7001,A,"POPE, ANTHONY, RANDAL",I,"NISA, LLC",CONTROLLING MANAGER,,Y,False,
107346,"VIRTUS CAPITAL ADVISERS, LLC",5696,A,"VIRTUS PARTNERS, INC.",DE,,SOLE MEMBER,,,True,
107346,"VIRTUS CAPITAL ADVISERS, LLC",5696,A,"SMIRL, RICHARD, WILLIAM",I,,EXECUTIVE VICE PRESIDENT,,,False,
107346,"VIRTUS CAPITAL ADVISERS, LLC",5696,A,"HANLEY, DAVID, GEORGE",I,,TREASURER,,,False,
107346,"VIRTUS CAPITAL ADVISERS, LLC",5696,A,"PURKALITIS, ANDRA, CYNTHIA",I,,"EXECUTIVE VICE PRESIDENT, GENERAL COUNSEL AND SECRETARY",,,False,
107346,"VIRTUS CAPITAL ADVISERS, LLC",5696,A,"PERSAUD, CHETRAM",I,,VICE PRESIDENT AND CHIEF COMPLIANCE OFFICER,,,False,
107346,"VIRTUS CAPITAL ADVISERS, LLC",5696,A,"SHAPIRO, ADAM, J",I,,"VICE PRESIDENT, SENIOR COUNSEL AND ASSISTANT SECRETARY",,,False,
107420,"MAGELLAN INVESTMENT PARTNERS NORTH AMERICA, INC.",10573,A,MAGELLAN FINANCIAL GROUP LIMITED,FE,,MAGELLAN NORTH AMERICA HOLDINGS INC.,,,True,
107447,E. S. BARR & COMPANY,6360,A,"BARR, EDWARD, S.",I,PRESIDENT/DIRECTOR,09/1992,NA,Y,False,
107447,E. S. BARR & COMPANY,6360,A,"E.S. BARR HOLDINGS, LLC",DE,PARENT COMPANY,03/2004,E,Y,True,wholly_owned
107447,E. S. BARR & COMPANY,6360,A,"Gess, Margaret, Barr",I,CHIEF COMPLIANCE OFFICER,07/2018,NA,Y,False,
107447,E. S. BARR & COMPANY,6360,A,"BARR, EDWARD, S.",I,"E.S. BARR HOLDINGS, LLC",PRESIDENT/MEMBER/DIRECTOR,D,Y,False,wholly_owned
107472,DIMENSIONAL FUND ADVISORS LTD,6248,A,DIMENSIONAL FUND ADVISORS LP,DE,SHAREHOLDER,12/1990,E,Y,True,wholly_owned
107472,DIMENSIONAL FUND ADVISORS LTD,6248,A,"NEWELL, CATHERINE, LEE",I,"CHIEF LEGAL OFFICER, SECRETARY AND VICE PRESIDENT",08/1996,NA,N,False,
107472,DIMENSIONAL FUND ADVISORS LTD,6248,A,"ROMIZA, JOHN, STEVEN",I,CO-CHIEF EXECUTIVE OFFICER AND DIRECTOR,07/2018,NA,Y,False,
107472,DIMENSIONAL FUND ADVISORS LTD,6248,A,"O'DONOVAN, PAUL, CHRISTOPHER",I,"HEAD OF COMPLIANCE AND RISK, EMEA AND VICE PRESIDENT",11/2014,NA,N,False,
107472,DIMENSIONAL FUND ADVISORS LTD,6248,A,"LACAZE, NATHAN, ROBERT",I,CO-CHIEF EXECUTIVE OFFICER AND DIRECTOR,07/2018,NA,Y,False,
107472,DIMENSIONAL FUND ADVISORS LTD,6248,A,"PARRY, VICTORIA, ALICE",I,INDEPENDENT DIRECTOR,09/2019,NA,N,False,
107472,DIMENSIONAL FUND ADVISORS LTD,6248,A,"WOOD, PETER, ANTHONY MARK",I,INDEPENDENT DIRECTOR,09/2019,NA,N,False,
107472,DIMENSIONAL FUND ADVISORS LTD,6248,A,"NOTELOVITZ, SELWYN, JUSTIN",I,CHIEF COMPLIANCE OFFICER,07/2020,NA,N,False,
107472,DIMENSIONAL FUND ADVISORS LTD,6248,A,"GRZELAK, BERNARD, JAMES",I,"CHIEF FINANCIAL OFFICER, TREASURER AND VICE PRESIDENT",09/2020,NA,N,False,
107472,DIMENSIONAL FUND ADVISORS LTD,6248,A,"Surridge, John, Bernard",I,DIRECTOR AND VICE PRESIDENT,02/2022,NA,N,False,
107472,DIMENSIONAL FUND ADVISORS LTD,6248,A,"Boyd, John, Daniel",I,DIRECTOR AND VICE PRESIDENT,03/2022,NA,N,False,
107472,DIMENSIONAL FUND ADVISORS LTD,6248,A,"BOOTH, DAVID, GILBERT",I,DIMENSIONAL HOLDINGS INC.,CHAIRMAN,C,Y,False,parent_brand
107472,DIMENSIONAL FUND ADVISORS LTD,6248,A,DIMENSIONAL HOLDINGS INC.,DE,DIMENSIONAL FUND ADVISORS LP,GENERAL PARTNER,,Y,True,
107472,DIMENSIONAL FUND ADVISORS LTD,6248,A,DIMENSIONAL HOLDINGS LLC,DE,DIMENSIONAL FUND ADVISORS LP,LIMITED PARTNER,E,Y,True,wholly_owned
107472,DIMENSIONAL FUND ADVISORS LTD,6248,A,DIMENSIONAL HOLDINGS INC.,DE,DIMENSIONAL HOLDINGS LLC,SOLE MEMBER,E,Y,True,wholly_owned
107491,BEDDOW CAPITAL MANAGEMENT INC,8474,A,"BEDDOW, EDWARD, GEORGE",I,PRESIDENT/CHIEF COMPLIANCE OFFICER,05/1990,NA,Y,False,
107491,BEDDOW CAPITAL MANAGEMENT INC,8474,A,"EDWARD G. BEDDOW, TRUSTEE OF THE EDWARD G. BEDDOW REVOCABLE LIVING TRUST FBO EDWARD G. BEDDOW",DE,SHAREHOLDER,07/2009,E,Y,True,wholly_owned
107491,BEDDOW CAPITAL MANAGEMENT INC,8474,A,"TAYLOR, CRAIG, C",I,DIRECTOR,10/2014,NA,N,False,
107491,BEDDOW CAPITAL MANAGEMENT INC,8474,A,"MCCONNELL, MARK, STEVEN",I,DIRECTOR,10/2014,NA,N,False,
107491,BEDDOW CAPITAL MANAGEMENT INC,8474,A,"BEDDOW, EDWARD, GEORGE",I,"EDWARD G. BEDDOW, TRUSTEE OF THE EDWARD G. BEDDOW REVOCABLE LIVING TRUST FBO EDWARD G. BEDDOW",TRUSTEE,,Y,False,
107528,"CONSTELLATION INVESTMENTS, INC.",9133,A,"CONSTELLATION INSURANCE, INC.",DE,SHAREHOLDER,03/2022,E,Y,True,wholly_owned
107528,"CONSTELLATION INVESTMENTS, INC.",9133,A,"JAIN, SACHIN",I,"DIRECTOR, PRESIDENT",02/2024,NA,Y,False,
107528,"CONSTELLATION INVESTMENTS, INC.",9133,A,"Meyer, Megan, K",I,GENERAL COUNSEL,03/2024,NA,Y,False,
107528,"CONSTELLATION INVESTMENTS, INC.",9133,A,"EGOL, JONATHAN, MORTON",I,"DIRECTOR,",05/2024,NA,Y,False,
107528,"CONSTELLATION INVESTMENTS, INC.",9133,A,"BRUGER, MARC, ARI",I,DIRECTOR,09/2024,NA,N,False,
